time, object, center-x, center-y, radius, half-width, half-height
599,goal,50,300,,50,300.0
599,upper-wall,475,25,,10,150.0
599,lower-wall,795,345,,10,150.0
599,A,105,75,30,,
599,B,625,-418,30,,
599,paddle,687,237,,0,0
600,goal,50,300,,50,300.0
600,upper-wall,475,25,,10,150.0
600,lower-wall,795,345,,10,150.0
600,A,105,75,30,,
600,B,625,-420,30,,
600,paddle,687,237,,0,0
